"Original asset URL","Type","HTTP status","Local file","Size (bytes)","Status","Note"
"https://kprverse.com/_nuxt/btn-console.5fb6a0e8.js","js","200","assets/js/btn-console.5fb6a0e8.js","438","done",""
"https://kprverse.com/_nuxt/console.71873c7f.js","js","200","assets/js/console.71873c7f.js","272","done",""
"https://kprverse.com/_nuxt/the-frame.145be4cb.js","js","200","assets/js/the-frame.145be4cb.js","4436","done",""
"https://kprverse.com/_nuxt/the-smooth-scroll.6f06ac0c.js","js","200","assets/js/the-smooth-scroll.6f06ac0c.js","931","done",""
"https://kprverse.com/_nuxt/the-nav-mobile.4ef06d13.js","js","200","assets/js/the-nav-mobile.4ef06d13.js","1133","done",""
"https://kprverse.com/_nuxt/logo-kpr.f0c4cc03.js","js","200","assets/js/logo-kpr.f0c4cc03.js","1803","done",""
"https://kprverse.com/_nuxt/the-subnav-mobile.72dfc970.js","js","200","assets/js/the-subnav-mobile.72dfc970.js","2363","done",""
"https://kprverse.com/_nuxt/the-popup-gallery.3bc7523e.js","js","200","assets/js/the-popup-gallery.3bc7523e.js","1685","done",""
"https://kprverse.com/_nuxt/btn-main.597535a4.js","js","200","assets/js/btn-main.597535a4.js","3338","done",""
"https://kprverse.com/_nuxt/button-base.412bbc82.js","js","200","assets/js/button-base.412bbc82.js","266","done",""
"https://kprverse.com/_nuxt/the-popup.3c8f34be.js","js","200","assets/js/the-popup.3c8f34be.js","2099","done",""
"https://kprverse.com/_nuxt/corner-cut-svg.e4dfd2e0.js","js","200","assets/js/corner-cut-svg.e4dfd2e0.js","789","done",""
"https://kprverse.com/_nuxt/svg-points.88510cb1.js","js","200","assets/js/svg-points.88510cb1.js","6038","done",""
"https://kprverse.com/_nuxt/svg-points.vue.fcd61efe.js","js","200","assets/js/svg-points.vue.fcd61efe.js","1397","done",""
"https://kprverse.com/_nuxt/svg-points.1d380baa.css","css","200","assets/css/svg-points.1d380baa.css","534","done",""
"https://kprverse.com/_nuxt/get-corner-cut-points.ec30f92c.js","js","200","assets/js/get-corner-cut-points.ec30f92c.js","370","done",""
"https://kprverse.com/_nuxt/video-overlay.dd3c3318.js","js","200","assets/js/video-overlay.dd3c3318.js","4527","done",""
"https://kprverse.com/_nuxt/useTouch.4206fcfc.js","js","200","assets/js/useTouch.4206fcfc.js","3284","done",""
"https://kprverse.com/_nuxt/pause.136f3943.js","js","200","assets/js/pause.136f3943.js","541","done",""
"https://kprverse.com/_nuxt/transition-wipe.95a52aec.js","js","200","assets/js/transition-wipe.95a52aec.js","2503","done",""
"https://kprverse.com/_nuxt/loading-inner-page.484d2244.js","js","200","assets/js/loading-inner-page.484d2244.js","621","done",""
"https://kprverse.com/_nuxt/preloader.56cd92f8.js","js","200","assets/js/preloader.56cd92f8.js","4243","done",""
"https://kprverse.com/_nuxt/the-menu.d840ed48.js","js","200","assets/js/the-menu.d840ed48.js","8073","done",""
